p,phat_mc,new_p_mc,new_phat_mc,phat_de,new_p_de,new_phat_de,phat_bs,new_p_bs,new_phat_bs
1e-10,0.0,0.0015015044076576575,6.387327542156362e-05,0.0,0.0005005015358858859,0.0,0.0,7.236236235612612e-10,0.0
0.001001001100900901,0.0,0.014959907440296254,6.387327542156362e-05,0.0,0.016224935609726696,0.0005748594787940726,0.0002554931016862545,0.003621740269113608,0.0005748594787940726
0.002002002101801802,6.387327542156362e-05,0.030975922207463424,0.0002554931016862545,0.0,0.029683339265988918,0.001021972406745018,0.0004471129279509453,0.007479953146524503,0.0014690853346959632
0.003003003102702703,6.387327542156362e-05,0.05597990444027943,0.0002554931016862545,0.00012774655084312725,0.045108172262412864,0.0015329586101175269,0.0004471129279509453,0.013044576672647874,0.0022994379151762903
0.004004004103603603,6.387327542156362e-05,0.06695684807218409,0.0002554931016862545,0.00012774655084312725,0.055590588666918996,0.0019161982626469086,0.0007026060296371997,0.016502739228842836,0.00300204394481349
0.005005005104504504,6.387327542156362e-05,0.09331804534016994,0.0004471129279509453,0.00012774655084312725,0.05582179158224132,0.0019161982626469086,0.0009580991313234543,0.019079473505186836,0.0034491568727644355
0.006006006105405405,6.387327542156362e-05,0.12913364194900262,0.0006387327542156362,0.0003193663771078181,0.05605299449756364,0.0019161982626469086,0.0011497189575881452,0.02143885699142536,0.004024016351558508
0.007007007106306307,6.387327542156362e-05,0.15078492068624358,0.0006387327542156362,0.0003832396525293817,0.05628419741288596,0.0021078180889115995,0.001341338783852836,0.023908459981589233,0.004726622381195708
0.008008008107207207,6.387327542156362e-05,0.16527764085912403,0.0006387327542156362,0.0003832396525293817,0.05651540032820828,0.0021078180889115995,0.0014690853346959632,0.03147642177247843,0.006387327542156361
0.009009009108108108,6.387327542156362e-05,0.19144369726506688,0.0007026060296371997,0.0003832396525293817,0.056746603243530605,0.0021078180889115995,0.0015329586101175269,0.03609916263068113,0.00740929994890138
0.010010010109009008,6.387327542156362e-05,0.21084147495986436,0.000830352580480327,0.0003832396525293817,0.05697780615885292,0.002171691364333163,0.0017245784363822177,0.03981158391418159,0.008239652529381707
0.01101101110990991,6.387327542156362e-05,0.23863653543360197,0.0010858456821665815,0.000510986203372509,0.05720900907417525,0.002171691364333163,0.0019161982626469086,0.04594384276017851,0.010028104241185488
0.012012012110810811,6.387327542156362e-05,0.27712096919386897,0.0010858456821665815,0.000510986203372509,0.057440211989497565,0.002171691364333163,0.001980071538068472,0.0518867222673352,0.011177823198773633
0.013013013111711711,6.387327542156362e-05,0.29518357972468534,0.0010858456821665815,0.0005748594787940726,0.07062392778510274,0.0027465508431272355,0.0022994379151762903,0.05466888331494632,0.011880429228410833
0.014014014112612614,6.387327542156362e-05,0.32230278379267707,0.0011497189575881452,0.0005748594787940726,0.07904000197634511,0.0029381706693919264,0.0025549310168625446,0.05936667469023609,0.012838528359734288
0.015015015113513514,6.387327542156362e-05,0.343833326256348,0.0011497189575881452,0.0005748594787940726,0.08763117542375859,0.0030659172202350538,0.002682677567705672,0.06491276090671833,0.01501021972406745
0.016016016114414416,6.387327542156362e-05,0.3871940097666124,0.001341338783852836,0.0005748594787940726,0.09326293361339916,0.0032575370464997446,0.0027465508431272355,0.06884862911493878,0.016096065406234032
0.01701701711531532,6.387327542156362e-05,0.40845650645078935,0.0014690853346959632,0.0005748594787940726,0.10313516851494063,0.003513030148185999,0.0030659172202350538,0.07408209049720363,0.017181911088400614
0.018018018116216217,6.387327542156362e-05,0.4260611991446027,0.0015968318855390904,0.0005748594787940726,0.10942474090991217,0.00370464997445069,0.003321410321921308,0.07732958253874055,0.018395503321410323
0.01901901911711712,6.387327542156362e-05,0.4403009123428063,0.0017884517118037812,0.0005748594787940726,0.11910759678442524,0.0037685232498722533,0.0034491568727644355,0.08181454828947568,0.019481349003576905
0.02002002011801802,6.387327542156362e-05,0.46790334341095935,0.0022994379151762903,0.0005748594787940726,0.1257999760691585,0.0038962698007153807,0.003832396525293817,0.08532690210523182,0.0201839550332141
0.02102102111891892,6.387327542156362e-05,0.4826643471478433,0.002618804292284108,0.0005748594787940726,0.138580022464818,0.004535002554931017,0.004024016351558508,0.08906955042686125,0.02120592743995912
0.022022022119819823,6.387327542156362e-05,0.5137038962675198,0.0032575370464997446,0.0005748594787940726,0.13948455707119273,0.004598875830352581,0.004151762902401635,0.09739318998987655,0.02382473173224323
0.02302302312072072,6.387327542156362e-05,0.5261763274379081,0.0033852835973428716,0.0005748594787940726,0.14085757468155494,0.004662749105774144,0.00440725600408789,0.10332003714777116,0.024974450689831375
0.024024024121621624,6.387327542156362e-05,0.5587329086469863,0.004279509453244763,0.0007026060296371997,0.14681648684978554,0.004982115482881962,0.004726622381195708,0.1064412765046225,0.0265074092999489
0.025025025122522526,6.387327542156362e-05,0.572431291103791,0.004471129279509453,0.0007026060296371997,0.15463110782060183,0.005045988758303525,0.0047904956566172715,0.11374905131095253,0.028551354113438936
0.026026026123423425,6.387327542156362e-05,0.5854407977114459,0.0048543689320388345,0.0007026060296371997,0.160231302761118,0.005045988758303525,0.0049182422074603984,0.11697232928982412,0.029764946346448645
0.027027027124324327,6.387327542156362e-05,0.6083741427764225,0.00530148185998978,0.0007664793050587634,0.17374130986922331,0.005684721512519162,0.005109862033725089,0.12381300258238374,0.03263924374041901
0.02802802812522523,0.00012774655084312725,0.6417563716275694,0.005940214614205417,0.0007664793050587634,0.1820535920805111,0.00600408788962698,0.005365355135411344,0.1269342419392351,0.03442769545222279
