p,phat_mc,new_p_mc,new_phat_mc,phat_de,new_p_de,new_phat_de,phat_bs,new_p_bs,new_phat_bs
1e-10,0.0,0.003003006532632632,0.0,0.0,2.2472472471225228e-10,0.0,0.0,1.283465283436937e-10,0.0
0.001001001100900901,0.0,0.026822118288775017,6.387327542156362e-05,0.0,0.001177783148446874,0.0,0.0002554931016862545,0.0002837491607875598,6.387327542156362e-05
0.002002002101801802,0.0,0.056446338809971894,0.00019161982626469086,6.387327542156362e-05,0.0020611203568290763,0.00012774655084312725,0.0005748594787940726,0.0005674981932285913,0.0002554931016862545
0.003003003102702703,0.0,0.08497085761132003,0.0003832396525293817,0.0003832396525293817,0.002841430196041913,0.0003193663771078181,0.000830352580480327,0.0008512472256696227,0.0002554931016862545
0.004004004103603603,0.0,0.10026994342601174,0.0004471129279509453,0.0004471129279509453,0.003992982194785977,0.0004471129279509453,0.0010858456821665815,0.0010992642161880533,0.0002554931016862545
0.005005005104504504,0.0,0.12585057786944923,0.0004471129279509453,0.000510986203372509,0.004887913984977111,0.000510986203372509,0.001341338783852836,0.0013073468399781428,0.0003832396525293817
0.006006006105405405,0.0,0.13926539253353445,0.0006387327542156362,0.001021972406745018,0.006035851524870151,0.001021972406745018,0.0015968318855390904,0.0015154294637682326,0.0005748594787940726
0.007007007106306307,0.0,0.16396151084315622,0.0007026060296371997,0.0017884517118037812,0.0064817428615632005,0.0014052120592743995,0.001980071538068472,0.0017235120875583225,0.0005748594787940726
0.008008008107207207,0.0,0.17406395454495688,0.0007664793050587634,0.002491057741440981,0.00692763419825625,0.0017884517118037812,0.002043944813490036,0.001931594711348412,0.0005748594787940726
0.009009009108108108,0.0,0.20958796827778048,0.000830352580480327,0.0027465508431272355,0.007373525534949299,0.002043944813490036,0.0022355646397547264,0.0021167314629157185,0.0005748594787940726
0.010010010109009008,0.0,0.2399646907249047,0.0009580991313234543,0.0029381706693919264,0.007819416871642348,0.002363311190597854,0.002491057741440981,0.00229013364940746,0.0006387327542156362
0.01101101110990991,6.387327542156362e-05,0.27712046680903374,0.0011497189575881452,0.0030659172202350538,0.008908558461155878,0.0027465508431272355,0.002874297393970363,0.0024635358358992016,0.0007026060296371997
0.012012012110810811,6.387327542156362e-05,0.31249117484633926,0.0012135922330097086,0.0030659172202350538,0.009495732118599255,0.002810424118548799,0.0030659172202350538,0.002636938022390943,0.0007026060296371997
0.013013013111711711,6.387327542156362e-05,0.34291148503839325,0.0014052120592743995,0.0032575370464997446,0.010018902962607212,0.0029381706693919264,0.0031297904956566172,0.0028103402088826843,0.0007026060296371997
0.014014014112612614,6.387327542156362e-05,0.3908833879195136,0.001660705160960654,0.0033852835973428716,0.010799212801820052,0.0030659172202350538,0.0034491568727644355,0.002983742395374426,0.000830352580480327
0.015015015113513514,6.387327542156362e-05,0.4223137059732697,0.001660705160960654,0.0036407766990291263,0.011579522641032888,0.0030659172202350538,0.00370464997445069,0.0031383468405047693,0.000830352580480327
0.016016016114414416,6.387327542156362e-05,0.4477871283619335,0.002043944813490036,0.003832396525293817,0.012409521104450712,0.0031297904956566172,0.004087889626980072,0.003290602418887762,0.0009580991313234543
0.01701701711531532,6.387327542156362e-05,0.46803209866546686,0.002171691364333163,0.0038962698007153807,0.013301303777836813,0.0032575370464997446,0.00440725600408789,0.0034428579972707544,0.0010858456821665815
0.018018018116216217,6.387327542156362e-05,0.4878662455927955,0.0024271844660194173,0.004151762902401635,0.014327390705180633,0.003513030148185999,0.0048543689320388345,0.0035951135756537465,0.0010858456821665815
0.01901901911711712,6.387327542156362e-05,0.49897595420353513,0.0024271844660194173,0.004535002554931017,0.015364213221550632,0.0037685232498722533,0.005045988758303525,0.0037473691540367395,0.0010858456821665815
0.02002002011801802,6.387327542156362e-05,0.523610698749219,0.002682677567705672,0.004598875830352581,0.015988461092920903,0.003832396525293817,0.005493101686254471,0.0038996247324197316,0.0010858456821665815
0.02102102111891892,6.387327542156362e-05,0.5458115810516143,0.0031297904956566172,0.004982115482881962,0.016679008169833035,0.0038962698007153807,0.005748594787940726,0.004074108549859459,0.0010858456821665815
0.022022022119819823,6.387327542156362e-05,0.5617589568070649,0.0032575370464997446,0.005045988758303525,0.0173726169158,0.004087889626980072,0.00600408788962698,0.0042970542182059835,0.0011497189575881452
0.02302302312072072,6.387327542156362e-05,0.5763766788474377,0.0035769034236075624,0.005173735309146653,0.018079999246210034,0.004215636177823199,0.006387327542156361,0.004519999886552508,0.0012135922330097086
0.024024024121621624,6.387327542156362e-05,0.5936003585239544,0.003960143076136944,0.005365355135411344,0.018971781919596132,0.004535002554931017,0.006642820643842616,0.004742945554899032,0.0012774655084312723
0.025025025122522526,6.387327542156362e-05,0.6088736399623241,0.004343382728666326,0.005365355135411344,0.019610200950222697,0.004535002554931017,0.006962187020950434,0.0049658912232455575,0.001341338783852836
0.026026026123423425,6.387327542156362e-05,0.6259101957309584,0.004598875830352581,0.005493101686254471,0.020326346837410803,0.004662749105774144,0.007217680122636689,0.005165857918206135,0.001341338783852836
0.027027027124324327,6.387327542156362e-05,0.637238591342799,0.0047904956566172715,0.005556974961676035,0.021296972867548097,0.004982115482881962,0.007664793050587634,0.005360935378009344,0.001341338783852836
0.02802802812522523,6.387327542156362e-05,0.6533826130880215,0.005173735309146653,0.005748594787940726,0.022283745365054227,0.005045988758303525,0.00811190597853858,0.005556012837812554,0.0014052120592743995
0.029029029126126128,6.387327542156362e-05,0.6615123638534341,0.005237608584568216,0.005876341338783853,0.022907993236424496,0.005173735309146653,0.008367399080224835,0.005751090297615762,0.0014052120592743995
0.03003003012702703,6.387327542156362e-05,0.6693871063678422,0.00530148185998978,0.00600408788962698,0.023871719765844127,0.005365355135411344,0.008559018906489526,0.005946167757418972,0.0015329586101175269
0.03103103112792793,6.387327542156362e-05,0.6860093332916504,0.005684721512519162,0.006323454266734798,0.024337474273329725,0.005365355135411344,0.008942258559018906,0.00614560776921627,0.001660705160960654
0.03203203212882883,6.387327542156362e-05,0.6938129332890846,0.005684721512519162,0.006451200817577925,0.024704678903547533,0.005365355135411344,0.009261624936126724,0.006346978050303454,0.0017245784363822177
0.03303303312972973,6.387327542156362e-05,0.7015483957242017,0.005876341338783853,0.006578947368421052,0.025113535454870058,0.005365355135411344,0.009453244762391415,0.006548348331390637,0.0017884517118037812
0.034034034130630636,6.387327542156362e-05,0.7062222385848477,0.00600408788962698,0.006770567194685743,0.025807144200837025,0.005493101686254471,0.009708737864077669,0.006749718612477822,0.0019161982626469086
0.035035035131531535,6.387327542156362e-05,0.7124807496478125,0.006323454266734798,0.006962187020950434,0.026636389182055575,0.005493101686254471,0.009964230965763925,0.006951088893565005,0.001980071538068472
0.036036036132432434,6.387327542156362e-05,0.7168429692738247,0.006387327542156361,0.007089933571793562,0.02734593740776264,0.005556974961676035,0.010155850792028616,0.007232457812242423,0.002043944813490036
0.03703703713333334,6.387327542156362e-05,0.7187465245554027,0.006515074092999489,0.007217680122636689,0.027913435472644705,0.005684721512519162,0.010347470618293306,0.007544581747927559,0.002043944813490036
